type: 4  ;;; serialno: 1  ;;; thread_id: 27894  ;;; thread_name: "dconf worker"  ;;; syscall_name: "restart_syscall"  ;;; syscall_param: "None"  ;;; syscall_ret_val: "None"  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1728  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab110, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1729  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN|POLLOUT}], 1, -1"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLOUT}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1730  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "writev"  ;;; syscall_param: "3<UNIX:[92285->90870]>, [{"+\0\1\0", 4}, {NULL, 0}, {"", 0}], 3"  ;;; syscall_ret_val: 4  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1731  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}], 1, -1"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLIN}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1732  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, {msg_name(0)=NULL, msg_iov(1)=[{"\1\2\205\371\0\0\0\0\4\0\340\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0", 4096}], msg_controllen=0, msg_flags=0}, 0"  ;;; syscall_ret_val: 32  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1733  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab1a0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1734  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab1a0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1735  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab2d0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1736  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}, {fd=4<anon_inode:[eventfd]>, events=POLLIN}, {fd=9<UNIX:[92317->92318]>, events=POLLIN}], 3, 0"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "Timeout"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1737  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab2d0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1738  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}, {fd=4<anon_inode:[eventfd]>, events=POLLIN}, {fd=9<UNIX:[92317->92318]>, events=POLLIN}], 3, 624"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLIN}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1739  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, {msg_name(0)=NULL, msg_iov(1)=[{"\5\1\205\371\351\337+\6%\2\0\0\36\0 \1\0\0\0\0\v\0\364\2\v\0\16\0\0\1\1\0", 4096}], msg_controllen=0, msg_flags=0}, 0"  ;;; syscall_ret_val: 32  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1740  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab2f0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1741  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN|POLLOUT}], 1, -1"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLOUT}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1742  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "writev"  ;;; syscall_param: "3<UNIX:[92285->90870]>, [{"(\0\4\0\36\0 \1%\2\0\0\2\0\0\0", 16}, {NULL, 0}, {"", 0}], 3"  ;;; syscall_ret_val: 16  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1743  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}], 1, -1"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLIN}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1744  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, {msg_name(0)=NULL, msg_iov(1)=[{"\1\1\206\371\0\0\0\0\1\1\0\1\2\0\346\2\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0", 4096}], msg_controllen=0, msg_flags=0}, 0"  ;;; syscall_ret_val: 32  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1745  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab180, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1746  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab180, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1747  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN|POLLOUT}], 1, -1"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLOUT}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1748  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "writev"  ;;; syscall_param: "3<UNIX:[92285->90870]>, [{"(\0\4\0\370\0 \1%\2\0\0\0\0\0\0", 16}, {NULL, 0}, {"", 0}], 3"  ;;; syscall_ret_val: 16  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1749  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}], 1, -1"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLIN}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1750  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, {msg_name(0)=NULL, msg_iov(1)=[{"\1\1\207\371\0\0\0\0\370\0 \1\2\0\253\1\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0", 4096}], msg_controllen=0, msg_flags=0}, 0"  ;;; syscall_ret_val: 32  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1751  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab180, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1752  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab180, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1753  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab2d0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1754  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}, {fd=4<anon_inode:[eventfd]>, events=POLLIN}, {fd=9<UNIX:[92317->92318]>, events=POLLIN}], 3, 600"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLIN}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1755  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, {msg_name(0)=NULL, msg_iov(1)=[{"\6\0\207\371Q\340+\6%\2\0\0\36\0 \1\0\0\0\0\24\0\354\2\24\0\6\0\0\0\1\0", 4096}], msg_controllen=0, msg_flags=0}, 0"  ;;; syscall_ret_val: 32  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1756  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab2f0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1757  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN|POLLOUT}], 1, -1"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLOUT}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1758  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "writev"  ;;; syscall_param: "3<UNIX:[92285->90870]>, [{"(\0\4\0\36\0 \1%\2\0\0\0\0\0\0", 16}, {NULL, 0}, {"", 0}], 3"  ;;; syscall_ret_val: 16  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1759  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}], 1, -1"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLIN}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1760  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, {msg_name(0)=NULL, msg_iov(1)=[{"\1\1\210\371\0\0\0\0\1\1\0\1\0\0\346\2\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0", 4096}], msg_controllen=0, msg_flags=0}, 0"  ;;; syscall_ret_val: 32  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1761  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab180, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1762  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab180, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1763  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN|POLLOUT}], 1, -1"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLOUT}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1764  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "writev"  ;;; syscall_param: "3<UNIX:[92285->90870]>, [{"(\0\4\0\370\0 \1%\2\0\0\0\0\0\0", 16}, {NULL, 0}, {"", 0}], 3"  ;;; syscall_ret_val: 16  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1765  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}], 1, -1"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLIN}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1766  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, {msg_name(0)=NULL, msg_iov(1)=[{"\1\1\211\371\0\0\0\0\370\0 \1\2\0\253\1\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0", 4096}], msg_controllen=0, msg_flags=0}, 0"  ;;; syscall_ret_val: 32  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1767  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab180, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1768  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab180, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1769  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN|POLLOUT}], 1, -1"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLOUT}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1770  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "writev"  ;;; syscall_param: "3<UNIX:[92285->90870]>, [{"&\0\2\0\370\0 \1", 8}, {NULL, 0}, {"", 0}], 3"  ;;; syscall_ret_val: 8  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1771  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}], 1, -1"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLIN}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1772  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, {msg_name(0)=NULL, msg_iov(1)=[{"\1\1\212\371\0\0\0\0%\2\0\0\0\0\0\0\24\0\354\2\22\0A\1\0\0\0\0\0\0\0\0", 4096}], msg_controllen=0, msg_flags=0}, 0"  ;;; syscall_ret_val: 32  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1773  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfaaff0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1774  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfaaff0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1775  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab2d0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1776  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}, {fd=4<anon_inode:[eventfd]>, events=POLLIN}, {fd=9<UNIX:[92317->92318]>, events=POLLIN}], 3, 480"  ;;; syscall_ret_val: 1  ;;; syscall_ret_val_info: "[{fd=3, revents=POLLIN}]"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1777  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, {msg_name(0)=NULL, msg_iov(1)=[{"\10\3\212\371\302\340+\6%\2\0\0\36\0 \1\0\0\0\0#\0\334\2#\0\366\377\0\0\0\2\7\3\212\371\302\340+\6%\2\0\0\370\0 \1\0\0"..., 4096}], msg_controllen=0, msg_flags=0}, 0"  ;;; syscall_ret_val: 96  ;;; syscall_ret_val_info: "None"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1778  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "recvmsg"  ;;; syscall_param: "3<UNIX:[92285->90870]>, 0x7fffbdfab2f0, 0"  ;;; syscall_ret_val: -1  ;;; syscall_ret_val_info: "None"  ;;; errno: "EAGAIN"  ;;; error_info: "Resource temporarily unavailable"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1779  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}, {fd=4<anon_inode:[eventfd]>, events=POLLIN}, {fd=9<UNIX:[92317->92318]>, events=POLLIN}], 3, 0"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "Timeout"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1780  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}, {fd=4<anon_inode:[eventfd]>, events=POLLIN}, {fd=9<UNIX:[92317->92318]>, events=POLLIN}], 3, 0"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "Timeout"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1781  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}, {fd=4<anon_inode:[eventfd]>, events=POLLIN}, {fd=9<UNIX:[92317->92318]>, events=POLLIN}], 3, 0"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "Timeout"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
type: 1  ;;; serialno: 1782  ;;; thread_id: 27887  ;;; thread_name: "lxpanel"  ;;; syscall_name: "poll"  ;;; syscall_param: "[{fd=3<UNIX:[92285->90870]>, events=POLLIN}, {fd=4<anon_inode:[eventfd]>, events=POLLIN}, {fd=9<UNIX:[92317->92318]>, events=POLLIN}], 3, 0"  ;;; syscall_ret_val: 0  ;;; syscall_ret_val_info: "Timeout"  ;;; errno: "None"  ;;; error_info: "None"  ;;; signal_name: "None"  ;;; signal_param: "None"  ;;; exit_with_code: "None"
